word,count,entity
chinese communities,3,
ccp,4,ORG
chinese communities,3,
australia,12,GPE
recent months,1,DATE
chinese embassy,1,
australia,12,GPE
safety warnings,1,
chinese nationals,1,
'humiliations'.china ambassador,1,
australia,12,GPE
beijing,3,GPE
australia,12,GPE
democracy,1,
country ,1,
australia,12,GPE
'anti-china hysteria'.the missive exposes,1,
fault lines,1,
government —,1,
full implications,1,
china,6,GPE
resurgence,1,
global power,1,
china,6,GPE
china,6,GPE
foreign interference legislation,1,
current laws,1,
foreign interference.their,1,
main argument,1,
foreign interference,4,
year-long debate,1,
chinese communist party interference,1,
abc-fairfax,1,
chinese political donors,1,
beijing,3,GPE
substantial influence,1,
australia,12,GPE
chinese language media.the,1,
subsequent revisions,1,
anti-espionage laws,2,
labor senator,1,
sam dastyari,1,PERSON
relationship,1,
chinese political donor,1,
beijing,3,GPE
germany,12,GPE
compassionate response,1,
refugee crisis,1,
serious,2,
matthew dal santo,2,
august,1,DATE
dublin regulation,1,
eu,1,ORG
german chancellor,1,
angela merkel,1,PERSON
cologne,5,GPE
germans,7,NORP
germans,7,NORP
compassion banner,1,
merkel,9,ORG
germans,7,NORP
possible numerous sleights,1,
fellow human,2,
desperate physical need.between,1,
thrilling moment,1,
inter-personal connection,1,
common humanity,1,
century philosopher,1,
jean-jacques rousseau,1,PERSON
merkel,9,ORG
rejects multiculturalism,2,
grand delusion,2,
german culture,2,
muslims,3,NORP
momentary need,1,
compassion stays,1,
does,2,
fellow human,2,
fellow citizen,1,
does,2,
spiritual covenant,1,
arguing,1,
merkel,9,ORG
germans,7,NORP
new settlers,1,
long-term purpose,1,
germans,7,NORP
european level,1,
pope francis,1,PERSON
cologne,5,GPE
new year eve attacks,1,
germany,12,GPE
sweden,1,GPE
refugee policies,1,
germany,12,GPE
christmas.the,1,
serious,2,
immediate physical need,1,
germany,12,GPE
germans,7,NORP
significantly,1,
merkel,9,ORG
rejects multiculturalism,2,
grand delusion,2,
german culture,2,
muslims,3,NORP
glorious gothic,1,
cologne,5,GPE
new year eve mob,1,
luther,1,PERSON
bible,1,PRODUCT
german language.yet,1,
muslims,3,NORP
germany,12,GPE
christian heritage,1,
post-christian culture,1,
will,1,
immanuel kant,1,
kant,1,
critique,1,
pure reason,1,
friedrich nietzsche,1,
death,1,
god,1,
hegelian,1,NORP
german protestants,1,
historical 'german-ness,1,
frederick,1,
bismarck,1,PERSON
wilhelm ii,1,PERSON
hitler,1,PERSON
holocaust,1,PERSON
bach,1,PERSON
goethe,1,
brecht,1,
unfashionable questions,1,
germany,12,GPE
possible exception,1,
empty receptacle,1,
'universal values'.she,1,
own blow,2,
human freedom,2,
dignity ...,1,
arbitrary lines,2,
reinforcing,1,
humanitarian compassion,1,
neo-liberal economics.in,1,
new year eve speech hours,1,
cologne,5,GPE
merkel,9,ORG
competitive environment,1,
economy.the notion,1,
australian,1,NORP
germany,12,GPE
refugee crisis,1,
marxist,1,NORP
gdr,1,GPE
greece,1,GPE
hayekian,1,NORP
russia,1,GPE
atlanticist,1,
reaganite,1,NORP
commitment.her primary motivation,1,
social justice,1,
germans,7,NORP
berlin wall,1,
life story,1,
freedom trumps 'arbitrary,1,
national borders.when hundreds,1,
hungarian,1,NORP
train stations,1,
germany,12,GPE
merkel,9,ORG
berlin,1,
europe.a,1,
french philosopher,2,
pierre manent,2,PERSON
europe,2,LOC
humanitarian temptation ’ ...,1,
merkel,9,ORG
’ s,1,
germany,12,GPE
consistent,1,
syrians,1,NORP
afghans,1,NORP
young men,1,
human beings,1,
wire fences,1,
border guards,1,
own blow,2,
human freedom,2,
dignity.the problem,1,
germany,12,GPE
compassion,1,
good claim,1,
global capital,1,
merkel,9,ORG
neo-liberal open-borders policy,1,
arbitrary lines,2,
democracy,1,
internationalist terms,1,
true arena,1,
democratic politics,1,
germany,12,GPE
opportunity,1,
syria,1,GPE
loss,1,
economy registers,1,
'net gain,1,
humanity.a decade,1,
french philosopher,2,
pierre manent,2,PERSON
europe,2,LOC
humanitarian temptation,1,
softer temptation,1,
totalitarian ideologies,1,
twentieth century,1,
european union,1,ORG
'the institutionalization,1,
common life,1,
civil society'.today,1,
merkel,9,ORG
germany,12,GPE
cologne,5,GPE
german social cohesion,1,
official record,1,
soviet censorship practices,1,
kgb,1,ORG
self-censorship,1,
sufficed.it reminds,1,
manent,1,PERSON
warning,1,
matthew dal santo,2,
danish research council post-doctoral fellow,1,
saxo,1,
copenhagen,1,
twitter,1,NORP
matthewdalsant1,1,
defence,6,ORG
joel fitzgibbon,1,PERSON
rogue element,2,
defence,6,ORG
defence,6,ORG
inspector-general,1,
intelligence,1,
covert operation,1,
16-year friendship,1,
chinese-australian,1,NORP
helen liu.mr fitzgibbon,1,
high ranks,1,
defence,6,ORG
whether,1,
rogue element,2,
national.the,1,
recent months,1,DATE
sas,1,ORG
mr fitzgibbon,2,PERSON
absolute confidence,1,
department head,1,
nick warner,1,PERSON
contract ends,1,
defence,6,ORG
defence,6,ORG
enthusiastic partner,1,
said.the focus,1,
mr fitzgibbon,2,PERSON
relationship,1,
ms liu,2,PERSON
china,1,GPE
ms liu,2,PERSON
fitzgibbon,1,GPE
prime,2,
kevin rudd,1,PERSON
prime,2,
rule number,1,
megaphone politics,1,
naughty corner.so,1,
megaphone malcolm,1,PERSON
coalition,1,ORG
rudd,10,PERSON
rio,1,ORG
stern hu,2,PERSON
involuntary guest,1,
shanghai,1,GPE
state security,1,
special relationship,1,
china,5,GPE
press governments.but,1,
rudd,10,PERSON
china,5,GPE
honours thesis,1,
terrible travails,1,
human rights activist,1,
wei jingsheng,1,PERSON
democracy wall,1,LOC
rudd,10,PERSON
sympathies,2,
wei,2,PERSON
authoritarian state,1,
individual rights,1,
collective good.his views,1,
dietrich bonhoeffer,1,PERSON
german pastor,1,
christian principles,1,
nazis,1,NORP
such humanitarian impudence,1,
political principle,1,
such things,1,
christianity,1,ORG
social democratic sensibility,1,
christian principle,1,
public good.such beliefs,1,
maiden speech,1,
financial deregulation.in,1,
asian financial crisis,1,
reserve bank governor,1,
economic contagion,1,
international financial system,1,
sudden changes,1,
rudd,10,PERSON
beliefs,1,
public discourse,1,
rudd,10,PERSON
sympathies,2,
stern hu,2,PERSON
wei,2,PERSON
bonhoeffer.however,1,
eternal question,1,
rudd,10,PERSON
thomas,1,PERSON
politician cum,1,
henry viii,1,PERSON
reconcile principle,1,
rudd,10,PERSON
version,1,
china,5,GPE
hu,1,PERSON
china,5,GPE
positive public image,1,
rudd,10,PERSON
beijing,4,GPE
ruthless pragmatist,1,
possibility evident,1,
dr death,1,ORG
queensland,1,GPE
public approval,1,
rudd,10,PERSON
wide right,1,
political test,1,
prime ministers,1,
rudd,10,PERSON
public image,2,
global economic problems.his response,1,
public image,2,
howard,1,PERSON
hanson,2,PERSON
own party,1,
hanson,2,PERSON
public statements.there,1,
alp,1,ORG
substantial donations,1,
chinese-australian,1,NORP
english,1,LANGUAGE
such contacts,1,
current imbroglio.more,1,
beijing,4,GPE
chinese foreign policy,1,
overseas dealings,1,
tibetan protests,1,
beijing,4,GPE
china,5,GPE
economic box seat,1,
unfair pressures,1,
chinese diaspora,1,
australia.both,1,
parties need,1,
such pressures,1,
beijing,4,GPE
safe,4,
australian,2,NORP
chinese community,2,
wales parliament.the,1,
member,1,
epping,1,
damien tudehope,1,PERSON
migrant communities,2,
sydney,3,GPE
city.safe schools,1,
trans and/or intersex,1,
lgbti,1,ORG
school students,1,
territory education departments.the program,1,
federal government review,1,
mps,1,
parental consent,1,
needed.the petition,1,
nsw,3,ORG
particular ideology,1,
gender fluidity,1,
belief system,1,
tudehope,1,PERSON
multicultural electorates,1,
sydney,3,GPE
migrant communities,2,
wo n't,1,
parental rights,1,
safe,4,
mr tudehope,1,PERSON
definitely,1,
safe,4,
inclusive program,1,
australia,1,GPE
religious diversity,1,
vulnerable students,1,
sexual relationships,1,
federal education minister,1,
simon,1,
emeritus professor bill louden,1,
coalition mps,1,
march,1,DATE
nsw,3,ORG
subsequent federal government changes,1,
safe,4,
abc,1,ORG
chinese community groups,1,
australian,2,NORP
chinese community association,1,
australian forum,2,
chinese businesses,1,
community leaders,2,
sydney,3,GPE
west.the local organisations,1,
community leaders,2,
cheah,1,
australian forum,2,
chinese community,2,
entire subject,1,
said.a spokesman,1,
nsw,3,ORG
education minister,1,
adrian piccoli,1,PERSON
parliament.he,1,
mp,1,
signatures.the petition,1,
september,1,
safe,5,
wales,1,
educate students,1,
gender diversity,1,
mp damien tudehope,1,
epping,1,
sydney,1,GPE
chinese-australian,1,NORP
state parliament,1,
afternoon debate.he,1,
vast majority,1,
australian,1,NORP
upper,1,
safe,5,
reports premier,1,
mike baird,1,PERSON
current arrangement,1,
nsw,1,ORG
education minister,1,
adrian piccoli,1,PERSON
federal guidelines,1,
safe,5,
parental consent,1,
individual schools,2,
mr piccoli,2,
mps,1,
mp,1,
mr piccoli,2,
original concerns.in,1,
march,1,DATE
federal minister,1,
training,1,
simon,1,
federal government support,1,
tolerance,1,
safe,5,
schools material,1,
professor bill louden,1,
emeritus professor,1,
australia.professor louden,1,
political content,1,
lobby groups,1,
federal government,1,ORG
ensure parents,1,
own children.mr,1,
piccoli,1,ORG
individual schools,2,
said.the state,1,
safe,5,
schools program.shadow education minister,1,
jihad dib,1,PERSON
compulsory program,1,
pretty sensible people,1,
dib,1,
blanket ban,1,
overall structure,1,
middle ground,1,
wrong approach,1,
sam dastyari,2,PERSON
cast doubt,1,
chinese media report,1,
political donations,2,
china,9,GPE
prime,2,
malcolm turnbull,1,PERSON
dastyari,8,PERSON
australia,2,GPE
foreign policy,3,
bill shorten,2,PERSON
sam dastyari,2,PERSON
company —,1,
foreign government —,1,
foreign policy,3,
australian,3,NORP
government ,1,
foreign policy,3,
mr turnbull,1,WORK_OF_ART
prime,2,
media report,2,
chinese-australian,1,NORP
media organisation,1,
media,1,
federal election campaign,1,
dastyari,8,PERSON
media event,1,
sydney.he,1,
china,9,GPE
china,9,GPE
own affair,1,
australia,2,GPE
china,9,GPE
decision,1,
government policy,1,
labor supports.when,1,
dastyari,8,PERSON
chinese media reports,1,
labor party,1,ORG
china,9,GPE
foreign policy matters,1,
australian,3,NORP
media organisations,1,
mps,1,
criticise senator,1,
dastyari,8,PERSON
chinese links,1,
office.the senator,1,
beijing,1,GPE
personal travel debt,1,
"$ 1,670.cabinet minister",1,
christopher pyne,1,PERSON
treasurer scott morrison,1,PERSON
shanghai sam,1,WORK_OF_ART
nation ,1,
senior lawmaker,1,
attorney-general george brandis,1,
personal gifts,1,
dastyari,8,PERSON
conduct raises suspicion,1,
brandis,1,PERSON
bill shorten,2,PERSON
sack senator,1,
dastyari,8,PERSON
mr dastyari,1,PERSON
mr shorten,1,PERSON
dastyari,8,PERSON
top,1,
education institute,1,
china,9,GPE
travel bill,1,
yuhu,3,ORG
group —,1,
china,9,GPE
legal matter,1,
dastyari,8,PERSON
australia china,1,
afternoon tea,1,
15-day trip,1,
china,9,GPE
australian,3,NORP
china guangdong,1,
incorporated,1,
nine-day trip,1,
january,1,DATE
china australian guangdong,1,
incorporated.the,1,
yuhu,3,ORG
penfolds grange.the,1,
exodus,1,
young people,1,
major political parties,1,
political donations,2,
yuhu,3,ORG
group.editor note,1,
translation error,1,
abc,1,ORG
media report,2,
china,9,GPE
official press agency,1,
xinhua,1,ORG
defence,6,ORG
sas,2,ORG
defence,6,ORG
stop.the department,1,
bungle.defence secretary,1,
nick warner,1,PERSON
independent auditor,1,
major restructure,1,
procedures.the soldiers,1,
received.the department,1,
incident upset,1,
forces.defence,1,
debt recovery,1,
time.defence minister,1,
joel fitzgibbon,1,PERSON
march,1,DATE
independent auditors,1,
sas,2,ORG
october,1,DATE
defence,6,ORG
defence,6,ORG
mr fitzgibbon,2,PERSON
february,1,DATE
docked.the row,1,
mr fitzgibbon,2,PERSON
defence,6,ORG
department incompetent,1,
matter.the relationship,1,
past week,1,
defence,6,ORG
chinese-australian,1,NORP
helen liu,1,PERSON
treasurer,3,ORG
current proposal,1,
australia,5,GPE
cattle empire,1,
scott morrison,1,PERSON
preliminary view,1,
s. kidman,2,GPE
co,1,GPE
dakang australia holdings,1,ORG
national interest,2,
april,1,DATE
dakang,2,GPE
mr morrison,7,PERSON
initial bid,1,
kidman,7,NORP
chinese company,1,
pengxin group.the,1,
kidman,7,NORP
anna creek,1,PERSON
australia,5,GPE
kidman,7,NORP
cent interest,1,
s. kidman,2,GPE
co limited,1,PERSON
dakang austarlia holdings,1,ORG
national interest,2,
mr morrison,7,PERSON
prime,1,
nationals,1,ORG
barnaby joyce,1,PERSON
australian,10,NORP
kidman.on,1,
mr morrison,7,PERSON
significant domestic interest,1,
kidman,7,NORP
australian,10,NORP
competitive bid,1,
australian,10,NORP
entire operation,1,
outright rejection,1,
dakang,2,GPE
may,1,DATE
mr morrison,7,PERSON
announcement.kidman,1,
greg campbell,1,PERSON
abc,1,ORG
treasurer,3,ORG
decision.he,1,
dakang australia,2,GPE
$,1,
kidman,7,NORP
outback cattle stations,1,
international search,1,
dakang australia,2,GPE
australian,10,NORP
kidman,7,NORP
mr morrison,7,PERSON
foreign investment,3,
review,1,
treasurer,3,ORG
such investments,1,
mr campbell,1,PERSON
abc.the,1,
foreign-lead bid,1,
mr morrison,7,PERSON
approval.mr,1,
campbell,1,
australian,10,NORP
australian,10,NORP
foreign parties,1,
australian,10,NORP
australian,1,NORP
foreign bids,1,
territory,1,NORP
cattle producers,1,
mr morrison,7,PERSON
announcement,1,
foreign investors,1,
foreign investment,3,
rural economies,1,
chief executive,2,
territory cattlemen,1,
association,1,
tracey hayes,1,
australia,5,GPE
foreign markets,1,
foreign investment,3,
perspective [,1,
] announcement sends,1,
kidman,7,NORP
local investors,1,
chinese agribusiness,1,
australia,5,GPE
frustrating foreign investors.toowoomba,1,
surat,1,
enterprise,1,
chief executive,2,
ben lyons,1,PERSON
chinese investors,2,
government decisions,1,
chinese perspective,1,
great message,1,
australia,5,GPE
china,3,GPE
investor round forum,1,
chinese investors,2,
australian,10,NORP
australian,10,NORP
] government,1,
sovereign risk,2,
china,3,GPE
china,3,GPE
sovereign risk,2,
australian,10,NORP
chinese-australian,3,NORP
australian,13,NORP
new lives,1,
shanghai,13,GPE
daisy kwok,2,PERSON
australia policy,1,
flicking,1,
tess johnston,1,
book,1,
architecture,1,
shanghai,13,GPE
daisy kwok,2,PERSON
family ,1,
decrepit mansion,1,
jingnan,1,NORP
shanghai.standing,1,
black velvet dress,1,
white pearls,1,
daisy,7,PERSON
australia,8,GPE
shanghai,13,GPE
australian,13,NORP
shanghai,13,GPE
australian,13,NORP
beijing,1,GPE
chinese university,1,
australia,8,GPE
formal diplomatic ties,1,
china,4,GPE
leadership meetings,1,
australian,13,NORP
wall,1,
nowhere,1,
visual canon,1,
sino-australian,2,NORP
daisy kwok.twenty,1,
daisy,7,PERSON
australian,13,NORP
chinese descent,1,
sydney,1,GPE
petersham,1,NORP
george kwok bew,1,PERSON
china.fleeing australian,1,
australia,8,GPE
shanghai,13,GPE
famed modernity,1,
china george kwok bew,1,
wing,2,PERSON
department store,1,
shanghai,13,GPE
institution.his daughter,1,
daisy,7,PERSON
chinese-australian,3,NORP
shanghai,13,GPE
religious headquarters,1,
dance halls,1,
australian,13,NORP
long forgotten.yet,1,
international life,1,
world wars,1,
shanghai,13,GPE
europe,1,LOC
premiere treaty port,1,
asia,2,LOC
french town,1,
paris,1,GPE
bund,2,LOC
old headquarters,1,
british elite — clubhouses,1,
art deco,1,LOC
peace hotel,1,
national tastes,1,
india,1,GPE
british room,1,
jazz band,1,
bund,2,LOC
nanjing,1,GPE
st,1,
chinese-australian,3,NORP
daisy,7,PERSON
father,1,
decadent department stores,1,
sincere,1,
wing,2,PERSON
sun sun,1,PERSON
great companies,1,
consumer capitalism,1,
chinese shores,1,
wwi.as,1,ORG
australian,13,NORP
shanghai,13,GPE
capitalist history,1,
chinese-australian,1,NORP
jazz era buzz,1,
america,1,GPE
communist rule,1,
australian,13,NORP
china,4,GPE
cultural liaison officers,1,
china-australia,2,
chinese history,1,
shanghai,13,GPE
political campaigns,1,
60s.the image,1,
economic reforms,1,
china,4,GPE
shanghai,13,GPE
capitalist past,1,
new respect,1,
australian,13,NORP
shanghai,13,GPE
chinese language,1,
china-australia,2,
daisy,7,PERSON
australia,8,GPE
australia,8,GPE
asiatics,1,
australia,8,GPE
vision,1,
white fortress,1,
empire.overseas,1,
settler colonies,1,
global history,1,
racial exclusion,1,
chinese immigration restriction acts,1,
australian,13,NORP
subsequent iterations,1,
australia,8,GPE
property rights,1,
gold-rush era migrants,1,
australian,13,NORP
shanghai,13,GPE
southernmost dominion,1,
british imperial world.what,1,
australian,13,NORP
china,4,GPE
daisy,7,PERSON
australian,13,NORP
chinese perspective,1,
life provokes,1,
historical memories,1,
sino-australian,2,NORP
gold rushes,1,
remarkable lives,1,
daisy,7,PERSON
long history,2,
cultural exchange,1,
australia,8,GPE
asia,2,LOC
long history,2,
historical significance,2,
kristallnacht,12,GPE
nazi,2,NORP
jews,6,NORP
systematic violence,2,
powerful cautionary tale,1,
racial vilification provisions,2,
discrimination,2,
tim soutphommasane.a,1,
gerty jellinek,1,
gerty,6,GPE
sydney,3,GPE
jewish museum,1,
gerty,6,GPE
gerty,6,GPE
vienna,4,GPE
march,1,DATE
nazi germany,2,
austria,3,GPE
storm trooper uniform,1,
gerty,6,GPE
family home,1,
sa,1,ORG
sturmabteilung,1,ORG
assault division,1,
kristallnacht,12,GPE
november,2,DATE
across germany,1,GPE
austria,3,GPE
jews,6,NORP
families,1,
hundreds,1,CARDINAL
cemeteries,1,
jewish men,1,
concentration camps.what,1,
europe,1,LOC
jewish life,1,
british correspondent,1,
berlin,1,GPE
hugh greene,1,PERSON
director-general,1,
bbc,1,ORG
nauseous disbelief,1,
greene,1,PERSON
racial,1,ORG
decent people,1,
respectable middle-class mothers,1,
gerty,6,GPE
vienna,4,GPE
jews,6,NORP
vienna,4,GPE
prayer houses,1,
gerty,6,GPE
jewish women,1,
vienna,4,GPE
city streets,1,
ignore crimes,1,
universal ring,1,
berliner philharmoniker,1,
child,2,
michael tippett,1,PERSON
child,2,
tippett,4,PERSON
english,1,LANGUAGE
jews,6,NORP
kristallnacht,12,GPE
herschel grynspan,1,PERSON
german diplomat,1,
ernst,1,
rath,2,
nazis,1,NORP
pogrom.the oratorio,1,
handel,1,NORP
auschwitz,1,FAC
kristallnacht,12,GPE
grynspan,2,PERSON
tippett,4,PERSON
piece,1,
general state,1,
young man attempt,1,
justice [,1,
] catastrophic consequences,1,
reflecting,2,
tippett,4,PERSON
present threat,1,
social fabric,1,
human society,1,
tippett,4,PERSON
universal import,1,
broken,2,
kristallnacht,12,GPE
historical significance,2,
kristallnacht,12,GPE
nazi,2,NORP
jews,6,NORP
systematic violence,2,
people permission,1,
conduct violence,1,
opening act,1,
holocaust.the,1,
events shows,1,
kristallnacht,12,GPE
grynspan,2,PERSON
rath,2,
paris,1,GPE
nazi germany,2,
jews,6,NORP
propaganda,1,NORP
joseph goebbels,1,PERSON
such demonstrations,1,
germany,2,GPE
austria.such,1,
twentieth century.in,1,
cambodia,1,GPE
pol pot,1,
cambodian,1,NORP
national population.in,1,
rwanda,1,GPE
radio station,1,
hutus,1,ORG
final war,1,
tutsi,1,NORP
genocide,1,
kristallnacht,12,GPE
such little opposition,1,
germany,2,GPE
austria,3,GPE
passivity emboldens,1,
desensitizes people,1,
others.this need n't,1,
indifference transforms,1,
good people,1,
hannah arendt,1,PERSON
banal forms,1,
arendt,1,PERSON
sad truth,1,
normal people,1,
context,1,
circumstance matter,1,
moral,1,
absolute form,1,
human deficiency.the evidence supports,1,
experiments,1,
social psychology,1,
small changes,1,
situational context,1,
moral responses.in,1,
famous experiment,1,
philip zimbardo,1,PERSON
young men,1,
makeshift prison,1,
university laboratory,1,
zimbardo,2,PERSON
prison superintendent,1,
guards instructions,1,
physical torture.within,1,
student guards,1,
prisoners punishments,1,
verbal abuse,1,
sleep deprivation,1,
stress positions,1,
prisoners,1,
mental exercises,1,
benign prison environment,1,
zimbardo,2,PERSON
conclusion,1,
wrong situational circumstances,1,
ordinary actors,1,
them,1,ORG
us.it,1,
dangerous thing,1,
soul,1,
actions,1,
moral laziness,1,
agent.such matters,1,
australia,2,GPE
public debates,1,
frequently,1,
moral character,1,
bad behaviour,1,
need n't,2,
racism,2,
need n't,2,
doctrinal belief,1,
racial superiority,1,
ethnic stereotypes.but,1,
racism,2,
australia,2,GPE
racial discrimination,3,
equal opportunity,1,
racial tolerance,1,
multicultural society,1,
regard civility,1,
cardinal value,1,
social cohesion,1,
absolute necessity.where people,1,
section 18c,5,LAW
racial vilification,5,
racial discrimination,3,
racial vilification,5,
sections 18c,2,
section 18c,5,LAW
reflecting,2,
fundamental importance,1,
section 18d ensures,1,
artistic works,1,
scientific debate,1,
fair comment,1,
public interest,1,
good faith.as,1,
federal government,1,ORG
racial vilification provisions,2,
namely,1,
liberal democracy,1,
conduct robust discussions,1,
good justifications.but,1,
free speech,3,
absolute value,1,
free speech,3,
public order,1,
national security.we,1,
adequate protections,1,
racial vilification,5,
vilify others,1,
overall impact,1,
human rights,1,
current racial vilification provisions,1,
often,2,
section 18d,1,
fundamental value,1,
free speech,3,
often,2,
section 18c,5,LAW
hurt feelings,1,
personal sensitivities.yet,1,
consistent manner,1,
section 18c,5,LAW
objective test,1,
unlawful acts,1,
mere slights ”,1,
serious effects ”,1,
section 18c,5,LAW
racial vilification,5,
australian,1,NORP
current legislation,1,
racial abuse,1,
actual language,1,
recent times,1,
police officer,1,
aboriginal,1,PRODUCT
bus passengers,1,
hairy monkeys,1,
asians,1,NORP
gook f**k off,1,
china,1,GPE
encouraging people,1,
gooks,1,FAC
jewish ethnic origin,1,
people offering money,1,
jewish people.these,1,
racial discrimination,3,
important protections,1,
apparent anti-semitic attack,1,
bondi,1,GPE
sad reminder,1,
sections 18c,2,
racial violence,1,
legislative action,1,
racial vilification,5,
racial violence.as,1,
kristallnacht,12,GPE
sydney,3,GPE
jewish community,1,
jewish communities everywhere,1,
broken,2,
kristallnacht,12,GPE
humanity everywhere,1,
kristallnacht,12,GPE
human frailty,1,
anniversary commemoration,1,
kristallnacht,12,GPE
synagogue,1,
sydney,3,GPE
november,2,DATE
tim soutphommasane,1,PERSON
federal race,1,
discrimination,2,
@ timsout,1,
full profile,1,
andrew robb,2,PERSON
quick fixes,2,
easy answers,2,
muslim,7,NORP
sarah malik.my,1,
happy eid,1,
eid,2,
least.the texts,1,
white friends,1,
eid,2,
lakemba,1,
nine.i,1,
state ,1,
muslims,2,NORP
old school method,1,
ramadan,1,
new moon,1,
lunar month,1,
scientific calendar method.this,1,
fine details,1,
muslim,7,NORP
external culture,1,
own understandings,1,
religious ritual,1,
vatican-like,1,
leadership hierarchy,1,
andrew robb,2,PERSON
abc,1,ORG
muslim,7,NORP
leaders pull,1,
great attractions,1,
sunni islam,1,
individual ,1,
direct relationship,1,
god.sure,1,
lead prayer,1,
mainstream leaders,2,
mr robb,1,PERSON
young nutcases,1,
east.when,1,
muslim,7,NORP
jake bilardi,1,PERSON
complex personal compulsions,1,
alienation,1,
anger,1,
foreign intervention,1,
muslim,7,NORP
islamic,1,NORP
golden age utopia,1,
political humiliation,1,
sex,1,
criminal tendencies,1,
ordinary life,1,
one-size-fits-all approach,1,
distraught families,1,
mainstream leaders,2,
young people,1,
muslims,2,NORP
traditional religious authorities,1,
old people,1,
social media world.this,1,
bad thing.the internet,1,
it.social media,1,
hamza yusuf,1,PERSON
ustadh nouman ali khan,1,
celebrity sheikhs,1,
global youth audiences.they,1,
islam,1,ORG
world migrant kids,1,
political participation,1,
robb,1,
quick fixes,2,
easy answers,2,
muslim,7,NORP
dog whistle politics,1,
risks posed.it,1,
genuine anguish,1,
muslim,7,NORP
virulent association,1,
racial aggression,1,
malik,1,
sydney-based,1,
twitter,1,NORP
@ sarahbmalik,1,
website sarahbmalik.com,1,
sydney,4,GPE
multicultural community,1,
nationwide launch,2,
welcome dinner project,1,
australian,1,NORP
new arrivals,2,
pot luck dinner,1,
martin,1,
diverse backgrounds.penny,1,
elsley,2,
community organisation,1,
joining,1,
dots,1,
australian,2,NORP
whole group,1,
tibetan refugees,2,
different countries,2,
australia,3,GPE
paul metcalfe,1,
sydney,4,GPE
beaches,1,
young family,2,
tibetan refugees,2,
initiative.it ,1,
different countries,2,
lots,1,
front door,1,
australia,3,GPE
sydney,4,GPE
maisoon yalda,1,ORG
australia,3,GPE
young family,2,
baghdad,1,GPE
iraq,1,GPE
syria,1,GPE
australia.when,1,
sydney,4,GPE
opposite thing,1,
ms yalda,1,
december,1,
australian,2,NORP
sydney.she,1,
new arrivals,2,
asylum seekers.last night,1,
african,1,NORP
sydneysiders,1,ORG
skype,1,ORG
nationwide launch,2,
dinner project.ms,1,
elsley,2,
australia,7,GPE
client state,1,
people republic,1,
china,6,GPE
respectful debate,1,
tasmania,12,GPE
professor clive hamilton,1,
tasmania,12,GPE
hobart,1,GPE
silent invasion,1,PERSON
china,6,GPE
influence,1,GPE
australia.released,1,
february,1,DATE
book explores,1,
chinese communist party ,1,
interference operations,1,
australia,7,GPE
time questions,1,
china,6,GPE
australia,7,GPE
tasmania,12,GPE
foreign investment,1,
tasmania,12,GPE
september,1,DATE
greens,1,NORP
cassy o'connor,1,PERSON
tasmanian,2,NORP
government relationship,1,
chinese government,1,ORG
antarctica.professor hamilton,1,
communist party,1,ORG
australia,7,GPE
tasmania,12,GPE
whenever,1,
chinese communist party organisations,1,
political elites,1,
tasmania,12,GPE
grave public concern,1,
government needs,1,
major chinese company,1,
chinese communist party,2,ORG
ceo,1,
beijing,1,GPE
course plenty,1,
chinese investment,1,
tasmania,12,GPE
tasmania,12,GPE
development,1,
serious due diligence,1,
proper investors,1,
tasmania,12,GPE
political system,1,
chinese communist party,2,ORG
tasmanian,2,NORP
own future,1,
mark brown,1,PERSON
night ,1,
australia,7,GPE
way,1,
laidback ...,1,
time,1,ORG
member,1,
australian china friendship,1,
karen mccrone,1,PERSON
professor hamilton,2,
open mind,1,
said.asian institute,1,
tasmania,12,GPE
professor james chin,1,
professor hamilton,2,
chinese influence,2,
australia,7,GPE
china,6,GPE
america,1,GPE
asian superpower,1,
professor chin,1,
world power,2,
world power behaves,1,
certain way,1,
world power,2,
non-western power,1,
china,6,GPE
chinese people,1,
n't label,1,
chinese influence,2,
australia,7,GPE
sinister,1,
tasmania,12,GPE
tasmania,12,GPE
china,6,GPE
no-one,1,
tasmanian greens.the,1,
state election result,1,
key player,1,
andrea dawkins,1,PERSON
high-profile defections,1,
greens,15,NORP
tasmanian,1,NORP
cassy o'connor,1,PERSON
voter confidence.the election,1,
labor policy,1,
poker machines,1,
forestry debate,1,
headline environmental issue.it,1,
greens,15,NORP
environmental policies,1,
dawkins,1,
bass,1,PERSON
rosalie woodruff,1,PERSON
franklin,1,ORG
disastrous election result,1,
greens,15,NORP
movement.on election night,1,
ms o'connor,9,PERSON
donations reform,1,
never,1,
greens,15,NORP
stocks rise.in,1,
political shrewdness,1,
ms o'connor,9,PERSON
labor leader,1,
rebecca,1,
sue hickey,1,
ascent,1,
speaker chair,1,
will hodgman,1,
majority.the,1,
new alliance,1,
greens,15,NORP
powerful position,1,
transgender law reforms,1,
lower,1,
house —,1,
ms o'connor,9,PERSON
son experience.ms,1,
o'connor,3,
liberals ca n't,1,
character development,1,
ms o'connor,9,PERSON
speakership,1,PERSON
tumultuous parliament,1,
ms o'connor,9,PERSON
tasmania,3,GPE
environmental issues,1,
labor reluctance,2,
greens,15,NORP
o'connor,3,
labor reluctance,2,
greens,15,NORP
ms,1,
good idea,1,
ms o'connor,9,PERSON
said.another source,1,
greens,15,NORP
