word,count,entity
nation,1,ORG
new churches,1,
barcelona,1,GPE
moscow,1,GPE
buenos aires,1,PERSON
sao paulo,1,GPE
lyon,1,ORG
zurich,1,GPE
non-denominational,1,
plants flourish,1,
others struggle,1,
standing,1,
brisbane,4,GPE
mikey,22,PERSON
church planter,1,
veggie garden,1,
overgrown planter box,1,
compost bin.the garden,1,
mikey,22,PERSON
dad —,1,
keen horticulturist,1,
vietnam,1,GPE
china,1,GPE
papaya trees,1,
mikey,22,PERSON
ca n't,1,
60-plus congregation,1,
providence,7,ORG
three-and-a-half years.his wife,1,
heidi,14,PERSON
social media brand.online optics,1,
social media,1,
heidi,14,PERSON
phone book,1,
google,1,ORG
'local church,1,
fittingly,1,
facebook,1,PERSON
january,1,DATE
heidi,14,PERSON
western faith,1,
growing,1,
australian-born,2,
chinese —,1,
white neighbourhood,1,
brisbane,4,GPE
mikey,22,PERSON
baritone voice,1,
heidi,14,PERSON
late-night radio host,1,
anglo-australian,1,
western values,1,
racism,1,
mikey,22,PERSON
parental,1,
son amongst,1,
parents ],1,
mikey,22,PERSON
high school,1,
hard —,1,
mikey,22,PERSON
christianity,8,ORG
tumultuous years,1,
late teens,1,
missionary work,1,
taiwan,1,GPE
mother homeland —,1,
christianity,8,ORG
mikey,22,PERSON
baptist,1,NORP
mum request,1,
migrant parents,1,
says.mikey dad,1,
ancestral worship —,1,
lawyer ...,1,
mikey,22,PERSON
mikey,22,PERSON
heidi,14,PERSON
christian church,1,
death wishes,1,
heidi,14,PERSON
family,1,
evangelist,1,NORP
jesus,2,PERSON
eastern values,1,
chinese families,1,
mikey,22,PERSON
five-year law degree,1,
own path,1,
master ,1,
sydney,3,GPE
bible,2,WORK_OF_ART
sydney,3,GPE
gracepoint presbyterian,1,
multicultural congregation,2,
gracepoint,1,PERSON
mikey,22,PERSON
geneva push,3,ORG
australian,3,NORP
tai,1,PERSON
future,1,
heidi,14,PERSON
christian context,1,
geneva push,3,ORG
small player,1,
global church,1,
australian,3,NORP
reverend andrew katay,1,
ceo,1,
australia,2,GPE
church planters $,1,
final year,1,
critical mass,1,
church life,1,
morale —,1,
reverend katay,1,
donate $,1,
30-person congregation,1,
huge amount,1,
mikey,22,PERSON
heidi,14,PERSON
geneva push,3,ORG
sydney,3,GPE
plant destination —,1,
brisbane,4,GPE
sunnybank,7,ORG
brisbane,4,GPE
mikey,22,PERSON
presbyterian,2,NORP
big reason,1,
multicultural work,1,
asians,3,NORP
mikey,22,PERSON
asians,3,NORP
sunnybank,7,ORG
chinese ancestry,1,
different cultures,1,
mikey,22,PERSON
own language,1,
asian groceries,1,
sunnybank,7,ORG
lawn bowls club,2,
heidi,14,PERSON
random spiky things,1,
neutral [,1,
sunnybank,7,ORG
bowls club,1,
casual meeting place,1,
time capsule,1,
kevin conlan,1,PERSON
sunnybank,7,ORG
low-key kind,1,
ian,1,
hewitson,1,
money.kevin ,1,
relative newbie,1,
40-plus years.even,1,
kevin,3,PERSON
new bowlers,1,
morning game,1,
kevin,3,PERSON
n't mind,1,
suburb ,1,
asians,3,NORP
bad thing,1,
n't bowl …,1,
inner-city neighbourhoods,1,
sunnybank,7,ORG
uni students,1,
young workers,1,
renting,1,
providence,7,ORG
services means,1,
new faces,1,
kevin,3,PERSON
young people,1,
providence,7,ORG
young women,1,
t-shirts,1,
warm smile,1,
bibles,1,PRODUCT
mikey,22,PERSON
powerpoint presentation,1,
youthful churches need,1,
strong visuals —,1,
congregants tune,1,
christian music,1,
young medical student,1,
angell,1,PERSON
providence,7,ORG
easter,1,PERSON
'new church,1,
mikey,22,PERSON
heidi,14,PERSON
fresh approach,1,
5:00pm service,1,
variety tv show,1,
catholic mass,1,
church camp update,1,
mikey,22,PERSON
culture-laden sermon,1,
christianity,8,ORG
heidi,14,PERSON
core congregation,1,
gospel relevant,1,
certain group,1,
christianity,8,ORG
heidi,14,PERSON
migrants ...,1,
christianity,8,ORG
western religion,1,
jesus,2,PERSON
providence,7,ORG
different ethnicities,1,
mutual faith,1,
god,1,
bible,2,WORK_OF_ART
n't show favouritism,1,
mikey,22,PERSON
heidi,14,PERSON
providence,7,ORG
christianity,8,ORG
night ritual,1,
mikey,22,PERSON
heidi,14,PERSON
providence,7,ORG
asian restaurant,1,
luckily,1,
sunnybank,7,ORG
meat,1,
china,4,GPE
zhang xiuyan,1,PERSON
china.the,1,
ca n't,1,
ms zhang,4,PERSON
green beans,1,
pork mince,1,
ms zhang,4,PERSON
population.by comparison,1,
australian,1,NORP
india,1,GPE
poorer times meat,1,
china,4,GPE
religious minority groups.but times,1,
cultural attitudes,1,
recent years,1,DATE
ms zhang,4,PERSON
belle zhao,1,PERSON
noodle restaurants,1,
meat stock,1,
recent trip,1,
china,4,GPE
north-east,1,
challenge vegetarians,1,
jasmine barrett,1,PERSON
australian,1,NORP
common assumption,1,
meaty dish,1,
muslim,1,NORP
china,4,GPE
common ground,1,
chinese people,1,
different ideas,1,
jasmine,1,GPE
beijing,1,GPE
vegetarian restaurants,1,
buddhist,1,NORP
meat-free lifestyle.china meat consumption,1,
country ,1,
economic growth,1,
average chinese person,1,
australian.experts,1,
chinese meat consumption,1,
western levels,1,
environmental consequences.so,1,
ms zhang,4,PERSON
vegetarian needs,1,
long overdue,1,
non-meat eaters,1,
host,1,
julia baird panel,1,ORG
michael yabsley,1,PERSON
chris mitchell,1,PERSON
mark di stefano interview,1,PERSON
reem sweid,1,PERSON
panel discusses,1,
pauline hanson,1,PERSON
senate speech,1,
malcolm turnbull,1,PERSON
backflip,1,
chinese government ’ s involvement,1,
australian,1,NORP
world war,1,
ii,4,
special team,1,
american pilot,1,
blond pilot,1,
chinese hunter,1,
japanese soldiers.at,1,
critical moment,1,
chinese rescue team arrives,1,
id,1,
mark,3,PERSON
flying tigers,1,
thank,1,
australian,3,NORP
popular chinese tv drama,1,
blossom,1,PERSON
battlefield,1,
chinese dramas,2,
anti-japanese war theme,1,
chinese audiences ca n't,1,
mark,3,PERSON
australian,3,NORP
mark,3,PERSON
tom shanahan,1,PERSON
brisbane,2,GPE
american pilots,1,
chinese dramas,2,
china,19,GPE
recent work,1,
shanahan,5,PERSON
russian,1,NORP
vladimir putin,1,PERSON
40th anniversary,1,
china,19,GPE
reform policy,1,
chinese people,3,
putin,1,PERSON
great honour,1,
chinese audiences,2,
chinese heroes,1,
china,19,GPE
foreign actors,1,
renaud moran,1,PERSON
french filmmaker,1,
china,19,GPE
global influence,1,
entertainment industry,1,
international coproduction,1,
shanahan,5,PERSON
brisbane,2,GPE
acting experience,1,
hollywood,1,GPE
care [,1,
experience ],1,
foreign faces,1,
china,19,GPE
beijing,2,GPE
dream role,1,
jackie chan,1,PERSON
forbidden kingdom,1,
greedy agent,1,
film industry,2,
chinese state media,1,
cctv,1,ORG
shanahan,5,PERSON
english,1,NORP
rediscovering china,1,LOC
tv host,1,
chinese celebrities,1,
politicians —,1,
foreign friend,1,
status symbol,1,
china,19,GPE
china,19,GPE
shanahan,5,PERSON
top rank,1,
foreign actor,1,
tv presenter,1,
valuable contacts,1,
australian,3,NORP
china,19,GPE
shanahan,5,PERSON
world war,3,
ii,4,
1920s spy era,1,
shanghai,1,GPE
main thing,1,
chinese producers,1,
sarft,1,NORP
state administration,1,
publication,1,
film,1,
television,1,
alongside,1,
a-list,1,
chinese war blockbuster,1,
wolf warrior ii,2,PERSON
african,2,NORP
dorea emmanuel tshipamba taty,1,PERSON
patriotic dramas —,1,
chinese special force soldier rescues,1,
chinese hostages,1,
protects locals,1,
defeats rebels —,1,
africa,5,LOC
china,19,GPE
africans,2,NORP
taty,5,PERSON
congo.the,1,
china,19,GPE
right time,1,
chinese government,1,ORG
tight relations,1,
africa,5,LOC
development strategy,1,
china,19,GPE
military base,1,
djibouti,1,GPE
africa,5,LOC
africa,5,LOC
chinese army participation,1,
taty,5,PERSON
professional actor,1,
taty,5,PERSON
evil characters,1,
bad guys,1,
african,2,NORP
taty,5,PERSON
chinese films,1,
american propaganda movies,1,
china,19,GPE
sino-african,1,NORP
africans,2,NORP
chinese screenwriter,1,
film critic,2,
shi hang,1,PERSON
china,19,GPE
whether,1,
chinese people,3,
chinese filmmakers,1,
china,19,GPE
pr,1,
tv dramas,1,
china,19,GPE
anti-japanese invasion theme.otsuka,1,
masanobu,1,
massa,7,PERSON
world war,3,
ii,4,
chinese role,1,
death,1,
nanjing,1,GPE
world war,3,
ii,4,
japanese actors,2,
subject matter,1,
massa,7,PERSON
film ,1,
famous director,1,
lu chuan,2,PERSON
different approach,1,
war films,2,
china,19,GPE
chinese audience,1,
says.the film,1,
international awards,1,
shell,1,
san sebastian film,1,
international success,1,
china,19,GPE
sympathetic portrayal,1,
lu chuan,2,PERSON
death threats online,1,
chinese audiences,2,
massa,7,PERSON
japanese actors,2,
brave foreigners,1,
massa,7,PERSON
japanese actors —,1,
japanese characters,1,
chinese actors,1,
film crew,1,
historical sensitivities,1,
modern japanese culture,1,
chinese colleagues,1,
china,19,GPE
japan,3,GPE
chinese people,3,
japanese friends,1,
japan,3,GPE
chinese news,1,
tv shows,1,
massa,7,PERSON
countries need,1,
hard work,1,
massa,7,PERSON
international directors,1,
zhang yimou,1,PERSON
wong kar wai,1,PERSON
bale,1,
tony leung,1,PERSON
war films,2,
war film,1,
refuse characters,1,
ordinary people,1,
rape women,1,
japan,3,GPE
character types,1,
massa,7,PERSON
tokyo,1,GPE
film industry,2,
china.patriotic,1,
new trend,1,
patriotic [ stories ],1,
film critic,2,
shi wenxue,1,PERSON
global,1,ORG
government support,1,
big box office,1,
xi jinping,1,PERSON
chinese artists,1,
national pride,1,
chinese culture,1,
wolf warrior ii,2,PERSON
strong message,1,
china,19,GPE
encounter danger abroad.but,1,
taty,5,PERSON
acting career,1,
africa,5,LOC
good relationship,1,
countries means,1,
bad images,1,
cecily huang,1,
abc,1,ORG
beijing,2,GPE
donations,1,
federal ministers,1,
shadow ministers,3,
corporate hospitality,1,
lavish lunch,1,
afl,2,ORG
airline lounge memberships.more,1,
assistant ministers,1,
special interests,4,
politics.and major business donors,1,
political parties,3,
senior ministers,3,
australian,4,NORP
money problem,1,
new report,1,
grattan,14,GPE
who,2,
room … matters,1,
policy outcomes,2,
powerful,2,
national interest,3,
recent debates,2,
grattan,14,GPE
institute report,1,
who,2,
access,1,
australian,4,NORP
multi-billion-dollar industries,1,
government regulation,1,
meetings.it supports,1,
new national integrity commission,1,
ministerial access,1,
policy outcomes,2,
politicians,1,
free air travel,1,
concert tickets,1,
shadow ministers,3,
corporate hospitality.some,1,
shadow ministers,3,
corporate guests,1,
grattan,14,GPE
foreign minister senator,1,
marise payne,1,PERSON
defence minister,1,
grattan institute.these,1,
sydney,2,GPE
noma,1,GPE
lendlease,1,ORG
ed sheeran,1,PERSON
venues nsw,1,ORG
wallabies,1,GPE
scotland,1,GPE
rugby union courtesy,1,
amp,1,ORG
australian rugby,1,
shadow communications,1,ORG
michelle rowland,1,PERSON
australian,4,NORP
tennis open tickets,1,
australia,5,GPE
optus,2,ORG
wet,1,
sydney,2,GPE
roadshow,1,
championships,1,ORG
randwick,1,ORG
tabcorp,1,ORG
prime,1,
nationals,1,NORP
michael mccormack,1,PERSON
afl,2,ORG
grand final tickets,1,
nab,1,ORG
melbourne,1,PERSON
cup tickets courtesy,1,
lion,1,PERSON
australian men,1,
tennis open,1,
optus,2,ORG
shadow,1,GPE
virgin airline executive lounge memberships,1,
foxtel,1,ORG
electorate office,1,
subscription tv lobby group,1,
astra,1,PERSON
origin,1,PERSON
corporate box,1,
lion.while,1,
public events,1,
essential part,1,
grattan,14,GPE
decision makers,1,
grattan,14,GPE
institute budget policy,1,
institutional reform program director,1,
danielle wood,1,PERSON
direct payment,1,
policy decision,1,
according,1,
grattan,14,GPE
senior politicians,2,
special interests,4,
parliament —,1,
ministerial code,1,
conduct.none,1,
grattan,14,GPE
liberal trade minister,1,
andrew robb,1,PERSON
logistics behemoth,1,
landbridge.he,1,
international business deals,1,
australia,5,GPE
liberal small business minister,1,
bruce billson,1,PERSON
ministerial role,1,
september,2,DATE
may,1,DATE
2016.two months,1,
franchise,1,
australia,5,GPE
peak body,2,
fair work,1,
act.the,1,
billson,1,
mp,1,
liberal industry minister,1,
ian macfarlane,1,PERSON
queensland resources,1,
peak body,2,
official register,1,
labor resources minister,1,
martin ferguson,1,PERSON
advisory board,1,
gas peak body,1,
appea,1,
small business minister,2,
mark arbib,1,PERSON
packer,1,PERSON
family primary business vehicle,1,
holdings,1,
small business minister,2,
nick sherry,1,PERSON
october,1,DATE
financial services multinational,1,
citi,1,GPE
canberra,1,GPE
private business,1,
high-regulation industries.some,1,
government officials —,1,
lobbyist code,1,
narrow definition excludes,1,
whole lot,1,
grattan,14,GPE
peak groups,1,
minerals,1,
australia,5,GPE
australian,4,NORP
unions,1,ORG
annual budget,1,
peak bodies,1,
large number,1,
senior politicians,2,
ms wood,4,WORK_OF_ART
open doors,1,
new employer,1,
declared,1,
federal election,1,
financial years,1,
federal political parties,1,
senior ministers,3,
individual payments,1,
disclosed.some companies,1,
annual memberships,1,
labor business forums,1,
high-level policy briefings,1,
"$ 110,000.at",1,
political party coffers — $,1,
small donations,1,
sausage sizzles,1,
fine,1,
ms wood,4,WORK_OF_ART
australian,2,NORP
political parties,3,
federal ministerial diaries,1,
grattan,14,GPE
queensland,1,GPE
nsw ministerial,1,ORG
months.private business interests,1,
senior state ministers.consumer,1,
community groups,1,
cent.while trade unions,1,
grattan,14,GPE
report observes,1,
unions access,1,
significant influence,1,
alp.in queensland,1,
senior ministers,3,
high-regulation industries,1,
major donors,1,
young people,1,
grattan,14,GPE
ms wood,4,WORK_OF_ART
political outcomes,1,
policy making,1,
national interest,3,
special interests,4,
grattan,14,GPE
institute points,1,
warning signs government policy,1,
powerful interests,1,
political system,1,
significant financial dependence,1,
cosy relationships,1,
powerful,2,
national interest,3,
recent debates,2,
pokies reform,1,
pharmaceutical groups,1,
toll roads,1,
superannuation reform,1,
australian,2,NORP
current system,1,
n't trust,1,
ms wood,4,WORK_OF_ART
australia,5,GPE
special interests,4,
political parties,3,
public cynicism,1,
sun shine,1,
editor,1,
’ s note,1,
september,2,DATE
greg combet,1,PERSON
craig emerson,2,PERSON
consultancy positions,1,
energy giants,1,
agl,3,ORG
santos,2,ORG
ministerial positions,1,
grattan,14,GPE
mr combet,3,PERSON
mr emerson,2,PERSON
mr combet,3,PERSON
grattan,14,GPE
abc,1,ORG
agl,3,ORG
santos,2,ORG
agl,3,ORG
craig emerson,2,PERSON
economic research,1,
mr combet,3,PERSON
industrial relations,1,
latrobe,1,
government minister,1,
mr emerson,2,PERSON
research work,1,
zimbabwe,4,GPE
unofficial job —,1,
informal economy,1,
city streets,1,
scrap metal,1,
phone chargers,1,
living.the country,1,
robert mugabe,1,PERSON
us dollars,1,
african,1,NORP
australian,1,NORP
chinese yuan,1,
accepted.the economy,1,
parlous state,1,
mr mugabe,3,PERSON
zanu-pf,1,ORG
mr mugabe,3,PERSON
november,1,DATE
mugabe,1,
emmerson mnangagwa,1,PERSON
own right,1,
july,1,DATE
movement,1,
mdc,1,ORG
widespread electoral fraud.mdc leader,1,
nelson chamisa,1,PERSON
winner.zimbabwe ,1,
constitutional,1,
mr chamisa,2,PERSON
sufficient evidence,1,
mr chamisa,2,PERSON
zimbabwe,4,GPE
zimbabwe,4,GPE
country divided.mr,1,
mnangagwa,1,
harare,1,GPE
anonymous.but others,1,
mr mnangagwa,1,PERSON
tweeted.the country ,1,
young people,1,
mr mugabe,3,PERSON
departure,1,
actor tendaiishe chitima,1,
africa,1,LOC
zimbabwe,4,GPE
time,1,ORG
country needs,1,
serious reforms,1,
international community,1,
doug moran,2,
portrait,2,
australia,3,GPE
art award,1,
debate.the finalists,1,
year winner,1,
first-time portrait painter,1,
lynn savery,2,PERSON
moran,8,PERSON
1988.the exhibition,1,
white faces,1,
30-year history,1,
year finalists,1,
white too.contrast,1,
art,1,
nsw,1,ORG
agnsw,3,ORG
archie,2,PERSON
portraiture prize,1,
year attracts thousands,1,
asian.are,1,
archies,1,
australia,3,GPE
archie,2,PERSON
archibald,4,GPE
solid gains,1,
recent years,1,DATE
broader snapshot,1,
australian,1,NORP
indigenous,2,ORG
scant tradition,1,
indigenous,2,ORG
art.the $,1,
brett whiteley traveling art scholarship,1,ORG
agnsw,3,ORG
promising young artist,1,
whiteley,1,LOC
white artist,1,
bretley,1,
.with portrait prizes,1,
superficial level,1,
white faces telegraph,1,
non-white artists,1,
perth-raised,1,
abdul abdullah,1,PERSON
repeat finalist,1,
archibald,4,GPE
portrait prize,1,
sulman,1,
blake,1,
religious art,1,
archies.abdullah,1,
moran,8,PERSON
generous $,1,
judging process,1,
adbullah,1,PERSON
moran,8,PERSON
archibald,4,GPE
agnsw,3,ORG
philanthropists [,1,
moran,8,PERSON
trust ],1,
moran,8,PERSON
art world outsiders,1,
moran,8,PERSON
ben quilty,1,PERSON
nigel milsom,1,PERSON
michael zavros,1,PERSON
vincent fantuazzo,1,PERSON
fiona lowry,1,GPE
prudence flint,1,PERSON
louise hearman.these,1,
success —,1,
fantuazzo,1,PERSON
portrait,1,
asher keddie,1,PERSON
final exhibition.artist,1,
louise hearman,1,PERSON
art gallery director,1,
ron radford,1,PERSON
moran,8,PERSON
greta moran,1,PERSON
year ,1,
moran.mr radford,1,
first-time portraitist,1,
lynn savery,2,PERSON
n't look,1,
moran,8,PERSON
family member,1,
judging group,1,
ensure co-operation,1,
[ people,1,
different ethnicity ],1,
aboriginal,1,PERSON
archibald,4,GPE
australia,3,GPE
public attention,1,
chook raffle,1,
enormous prestige.the,1,
doug moran,2,
portrait,2,
prize exhibition runs,1,
november,1,DATE
december,1,DATE
juniper,1,
paddington,1,GPE
national basketball league pauses,1,
boomers,3,PRODUCT
world cup,1,EVENT
odd season,1,
nbl,6,ORG
australian,2,NORP
national team,1,
taipei,1,GPE
japan,1,GPE
basketball world,1,
cup.while,1,
national players,1,
nba,3,ORG
team ,1,
nbl,6,ORG
club duties,1,
regular season,1,
nbl,6,ORG
november,1,DATE
sydney,2,GPE
cairns taipans,1,PERSON
valuable opportunity,1,
competition ,1,
blue collar side,1,
cairns.the,1,
hawks,3,PERSON
hawks,3,PERSON
rob beveridge,1,PERSON
star guard,1,
rotnei clarke,1,PERSON
usual high standard,1,
new import,1,
demitrius conger,1,PERSON
nick kay,1,PERSON
consistent form,1,
boomers,3,PRODUCT
hawks,3,PERSON
seven-game run,1,
wollongong,1,GPE
dark,1,
sydney,2,GPE
significant roster changes,1,
kevin lisch,1,PERSON
in.a roster,1,
nba,3,ORG
jeremy tyler,1,PERSON
league mvp,1,
jerome randle,2,PERSON
significant cost.there,1,
squeeze in.a,1,
perry ellis,1,PERSON
positive sign,1,
bullets,2,ORG
nbl,6,ORG
club ,1,
early signs,2,
ladder.import guard,1,
perrin buford,1,PERSON
one-man highlight machine,1,
fellow guards,1,
travis trice,1,PERSON
stephen holt,1,PERSON
bullets,2,ORG
australian,2,NORP
daniel kickert,1,PERSON
december,1,DATE
adelaide,2,NORP
36ers.the 36ers,1,
old team mate,1,
jerome randle,2,PERSON
sydney kings.they,1,
head coach,1,
andrej lemanis,1,PERSON
boomers,3,PRODUCT
adelaide,2,NORP
exception.if coach,1,
joey wright,1,PERSON
national television.if,1,
disciplinary reasons,1,
press conference.the 36ers,1,
transition baskets,1,
josh childress,1,PERSON
long history,1,
personal success,1,
taipans,1,NORP
win/loss record,1,
regional brothers,1,
illawarra,1,PERSON
competition leaders,1,
nz breakers,1,ORG
fellow heavyweights,1,
perth,4,GPE
melbourne,4,PERSON
weeks later.the,1,
queensland,1,GPE
star imports,1,
import guard,1,
dayshon,1,PERSON
smith,1,PERSON
melbourne,4,PERSON
superstar side,1,
casey prather,2,PERSON
josh boone,1,PERSON
casper ware,1,PERSON
chris goulding,2,PERSON
david anderson,1,PERSON
potential.one moment,1,
oklahoma,1,
thunder,1,
nba,3,ORG
pre-season game,1,
home court,1,
perth.early,1,
chris goulding,2,PERSON
dean vickerman,1,PERSON
melbourne,4,PERSON
nbl,6,ORG
nbl,6,ORG
perth,4,GPE
casey prather,2,PERSON
melbourne,4,PERSON
jp tokoto,1,PERSON
nbl.bryce,1,
year ,1,
damian martin,1,PERSON
league defence,1,
angus brandt,1,PERSON
league ,1,
big men,1,
perth arena,1,GPE
new season,1,
perth,4,GPE
playoffs —,1,
to.the retirement,1,
matt knight,1,PERSON
derek cooke jr,1,ORG
brandt,1,PERSON
early signs,2,
sack players mid-season,1,
breakers,4,ORG
recent playoffs,1,
zealand,1,NORP
clutch three-point shot,1,
cairns,1,PERSON
reliable team effort,1,
kirk penney,2,PERSON
personal reasons,1,
breakers,4,ORG
perth wildcats,1,ORG
breakers,4,ORG
hostile environment,1,
australia.the,1,
silky scorers,1,
edgar sosa,1,PERSON
dj newbill,1,ORG
young guard,1,
shea ili,1,PERSON
mika vukona,1,PERSON
kirk penney,2,PERSON
alex pledger,1,PERSON
tom abercrombie,1,PERSON
usual high standard.the result,1,
breakers,4,ORG
perth,4,GPE
birth name,2,
family structures,1,
new baby,1,
father surname.while,1,
common option —,1,
victoria,1,GPE
dad ,1,
name —,1,
same-sex couples.research,1,
re-inventing,1,
search,1,
lifestyles,1,
suggests surnames,1,
family connectivity.lorelei,1,
vashti,8,PERSON
one-size-fits-all approach,1,
baby surname dilemma,1,
different values.vashti,1,
choose your baby,1,
name,1,
handbook,1,
new parents,1,
family unity,1,
others gender equity,1,
name trumps,1,
vashti,8,PERSON
vashti,8,PERSON
wortsman,1,PERSON
waite,1,
vashti,8,PERSON
middle name,1,
pen name —,1,
waitsman,1,ORG
australian,1,NORP
n't share surnames,1,
people wo n't recognise,1,
birth name,2,
swinburne,3,
university research,2,
new surname,1,
n't share,1,
standard laws,1,
vashti,8,PERSON
births,1,
deaths,1,
marriages,1,
ca n't,1,
tricky subject,1,
broach —,1,
family name,2,
heterosexual relationships,1,
father surname,3,
vashti,8,PERSON
major shake-up,1,
family name,2,
vashti,8,PERSON
male surname,1,
family tree,1,
mother surname,2,
father surname,3,
my-child-ain't-a-bastard thing,1,
.that ,1,
swinburne,3,
university research,2,
power relations,1,
heterosexual couples,2,
men surnames,1,
father surname,3,
powerful way,1,
couples —,1,
heterosexual partner,1,
mother surname,2,
sole mother family,1,
.the authors,1,
patriarchal dividend,1,
shapiro-liu,1,
maiden name,1,
husband surname,1,
liu,1,PERSON
patriarchal society,1,
unusual couple …,1,
australian-born,1,
african,1,NORP
sydney,1,GPE
name creates problems,1,
ms shapiro-liu,1,PERSON
life changes,1,
vashti,8,PERSON
same-sex couples,2,
same-sex couples,2,
whole woman-as-man-chattel thing humanity,1,
swinburne,3,
surname strategies,1,
new names,1,
lesbian couples,2,
family loom,1,
lesbian couples,2,
reflect parental relationships,1,
heterosexual couples,2,
mutual concern,1,
powerful signifier,1,
family relationships,1,
australia,13,GPE
racist laws,1,
chinese workers,1,
australia,13,GPE
chinese descent.despite,1,
william,18,PERSON
ket,8,
story,1,
social barriers,1,
skilled barrister.that,1,
impressive feat,1,
reynah tang,1,PERSON
asian-australian lawyers,1,
photo,1,
william,18,PERSON
ket,8,
supplied,1,
william,18,PERSON
ket,8,
descendants,1,
australian,2,NORP
anglo-saxon,1,ORG
legal profession,1,
fair bit,1,
says.on top,1,
william,18,PERSON
great grand-daughter,1,
blossom,3,PERSON
ket,8,
family story,1,
australian,2,NORP
chinaman,1,PRODUCT
awful things,1,
william,18,PERSON
chinese accent,1,
blossom,3,PERSON
william,18,PERSON
victorian,3,NORP
wangaratta,1,
children.his father,1,
mah ket,3,PERSON
australia,13,GPE
gold rush era,1,
hing ung,1,ORG
english,1,LANGUAGE
beechworth lunatic asylum,1,
william,18,PERSON
davis,1,PERSON
william,18,PERSON
ket,8,
great-niece,1,
post-natal depression,1,
vivienne,1,PERSON
william,18,PERSON
father,1,
mah ket,3,PERSON
australia,13,GPE
tobacco farmers,1,
court interpreters,1,
spare time,1,
historians,1,
mah ket,3,PERSON
chinese community,1,
discriminatory laws,1,
dr sophie couchman,1,
chinese-australian,2,NORP
chinese people,1,
anglo-australian,1,
fresh wave,1,
federal legislation,1,
william,18,PERSON
ket,8,
young man,1,
william,18,PERSON
melbourne,2,GPE
study law,1,
melbourne,2,GPE
victorian,3,NORP
commonwealth,1,ORG
chinese descent ],1,
mr tang,3,PERSON
female lawyers,1,
william,18,PERSON
civil cases,1,
political groups,1,
chinese-australian,2,NORP
chinese laundry workers,1,
victorian,3,NORP
laws —,1,
acts,1,
such restrictions,1,
couchman,1,PERSON
william,18,PERSON
pretty abhorrent,1,
william,18,PERSON
ket,8,
william,18,PERSON
chinese-australian,1,NORP
challenging discriminatory legislation,1,
high court,1,ORG
restriction,1,
act —,1,
australia,13,GPE
policy —,1,
1908.william client,1,
james minahan,1,PERSON
australia,13,GPE
anglo-australian,1,
chinese father,1,
china,1,GPE
australia,13,GPE
dictation test,1,
mr tang,3,PERSON
significant case,1,
active political attempts,1,
chinese immigration,1,
australia,13,GPE
person ,1,
english-australian,1,NORP
gertrude bullock,1,PERSON
him.the couple,1,
children —,1,
william,18,PERSON
stanley,1,PERSON
melaan,1,PERSON
toylaan,5,PERSON
toylaan,5,PERSON
national library,1,
australia,13,GPE
affluent childhood.she,1,
family home,1,
glamorous mah-jong,1,
poker parties,1,
growing,1,
toylaan,5,PERSON
chinese heritage,1,
racism.one time,1,
toylaan,5,PERSON
sister home,1,
ching-chong chinamen,1,
.their father,1,
defend,1,
william,18,PERSON
toylaan,5,PERSON
final words,1,
unity,1,
more-than 30-year career,1,
william,18,PERSON
senior barrister,1,
mr tang,3,PERSON
progress past,1,
story ,1,
blossom,3,PERSON
great grand-father little-known story,1,
australia,13,GPE
remembering william,1,
ket,8,
benevolent government,1,
australia,13,GPE
new migrant groups,1,
obviously,1,
australia,13,GPE
chinese migrants,1,
asylum seekers,1,
australia,13,GPE
australian,1,NORP
national organisation,1,
table tennis,2,
australia,12,GPE
tta,23,ORG
australian donkey,3,
industry association,3,
— 'the,1,
donkey,1,
champion player,1,
wade townsend,1,PERSON
abc.everyone,1,
serious financial trouble,1,
new sponsors,1,
complete surprise.as members,1,
scant information,1,
available online,1,
australian donkey,3,
industry association,3,
adia,9,ORG
adia,9,ORG
lobby group run,1,
controversial traditional chinese medicine,1,
adia,9,ORG
chinese companies,1,
ejiao industry,1,
australia,12,GPE
chinese market,1,
veterinary groups,2,
ejiao —,1,
rhino horn,1,
tiger penis,1,
bile —,1,
townsend,2,ORG
lobby group,1,
contentious issue,1,
australia,12,GPE
tta,23,ORG
controversial debate,1,
animal welfare perspective,1,
great product,1,
townsend,2,ORG
tta,23,ORG
australia,12,GPE
tta,23,ORG
tta,23,ORG
abc,9,ORG
product —,1,
baby formula sponsor billboard,1,
ejiao products,1,
tta facebook,2,
donkey group,1,
abc,9,ORG
gayle d'arcy,1,PERSON
personally,1,
tta,23,ORG
sponsorship agreement,1,
rspca australia,1,ORG
significant animal welfare risks,1,
new partnership,1,
tta,23,ORG
abc,9,ORG
social media posts,1,
sponsorship deal.some,1,
sponsorship terms,1,
tta,23,ORG
company searches,1,
australian donkey,3,
industry association,3,
victorian,1,NORP
online presence,1,
business directories.the,1,
hongpu nie,1,PERSON
donkey products company,1,
aolin australia pty ltd,1,
adia.a,1,
mr nie,4,PERSON
part owner,1,
aolin,1,
syd,1,
pty ltd,1,ORG
australian securities,1,
investments,1,
asic,2,ORG
suburban address,1,
sydney,1,GPE
office.the announcement,1,
low key affair,1,
media release,2,
mr nie,4,PERSON
tta ceo scott houston,2,
lit room,1,
large white square,1,
media release,2,
mr nie,4,PERSON
tta,23,ORG
great brand awareness,1,
tta,23,ORG
new direction,1,
abc,9,ORG
aolin australia,2,
